
0.0		201893903.275021
6447.5424		202764866.578164
12895.0848		203634662.855550
19342.627200000003		204503360.478613
25790.1696		205378106.293584
32237.712		206244904.710469
38685.2544		207110747.201675
45132.7968		207973557.038513
51580.339199999995		208845951.047115
58027.88159999999		209711032.581421
64475.42399999999		210581728.827407
70922.96639999999		211443707.126578
77370.5088		212313362.601061
83818.0512		213183173.129132
90265.59360000001		214051272.950051
96713.13600000001		214919255.420915
103160.67840000002		215787333.283286
109608.22080000002		216655625.143277
116055.76320000003		217523553.903944
122503.30560000004		218391117.603292
128950.84800000004		219258290.702213
135398.39040000003		220125078.529215
141845.93280000004		220982152.196590
148293.47520000004		221863161.519150
154741.01760000005		222738450.505450
161188.56000000006		223607888.262946
167636.10240000006		224476746.210431
174083.64480000007		225345087.222253
180531.18720000007		226212850.473776
186978.72960000008		227079995.030466
193426.27200000008		227946524.083621
199873.8144000001		228800909.225036
206321.3568000001		229644579.586617
212768.8992000001		230515203.537407
219216.4416000001		231355836.229442
225663.9840000001		232195282.698531
232111.52640000012		233033000.196494
238559.06880000012		233899251.543549
245006.61120000013		234734401.862131
251454.15360000014		235567798.938239
257901.69600000014		236430943.375942
264349.23840000015		237260478.103482
270796.7808000001		238088626.278493
277244.3232000001		238947637.690095
283691.8656000001		239770704.334507
290139.40800000005		240626399.409292
296586.95040000003		241443815.990616
303034.4928		242254920.795504
309482.0352		243092391.972608
315929.57759999996		243927509.017405
322377.11999999994		244718862.691327
328824.6623999999		245536112.041582
335272.2047999999		246305017.704124
341719.74719999987		247120063.435141
348167.28959999984		247883922.044904
354614.8319999998		248694280.586251
361062.3743999998		249503328.511156
367509.9167999998		250255959.346829
373957.45919999975		251062788.243037
380405.0015999997		251867655.075224
386852.5439999997		252606141.534719
393300.0863999997		253404379.229066
399747.62879999966		254196046.153467
406195.17119999963		254990995.071347
412642.7135999996		255781921.712810
419090.2559999996		256490719.046689
425537.79839999956		257271467.670197
431985.34079999954		258048363.007874
438432.8831999995		258821238.863306
444880.4255999995		259590183.297276
451327.96799999947		260354718.297088
457775.51039999945		261114712.613701
464223.0527999994		261870230.114734
470670.5951999994		262621196.107025
477118.1375999994		263367161.414279
483565.67999999935		264039996.211941
490013.22239999933		264707374.951395
496460.7647999993		265376340.473089
502908.3071999993		266042370.388164
509355.84959999926		266707241.977960
515803.39199999924		267580385.012518
522250.9343999992		268199282.496044
528698.4767999992		268838328.992054
535146.0191999993		269578595.641878
541593.5615999993		270112484.653957
548041.1039999994		270907025.908941
554488.6463999994		271479242.541995
560936.1887999994		272272131.580391
567383.7311999995		272825818.558063
573831.2735999995		273606619.983650
580278.8159999995		274152566.348446
586726.3583999996		274940920.697858
593173.9007999996		275486375.386686
599621.4431999996		276272344.294055
606068.9855999997		276808883.808997
612516.5279999997		277592505.053199
618964.0703999997		278120275.714966
625411.6127999998		278901692.999536
631859.1551999998		279421029.613694
638306.6975999998		280200683.900355
644754.2399999999		280712441.474556
651201.7823999999		281490996.756774
657649.3248		281996601.874075
664096.8672		282775491.433501
670544.4096		283277309.996075
676991.952		284058047.080319
683439.4944000001		284827551.612193
689887.0368000001		285317821.232024
696334.5792000002		286096169.568270
702782.1216000002		286596833.131061
709229.6640000002		287381410.897260
715677.2064000003		287897712.102751
722124.7488000003		288473438.331252
728572.2912000003		289064430.612986
735019.8336000004		289655577.710509
741467.3760000004		290244132.613039
747914.9184000004		290830654.228251
754362.4608000005		291414782.070383
760810.0032000005		292285219.745679
767257.5456000005		292858410.909359
773705.0880000006		293436481.459647
780152.6304000006		294013919.117381
786600.1728000006		294588899.409162
793047.7152000007		295161726.070654
799495.2576000007		295732103.166074
805942.8000000007		296299728.047872
812390.3424000008		296852446.099976
818837.8848000008		297393733.494991
825285.4272000008		297933210.468484
831732.9696000009		298817871.608247
838180.5120000009		299345966.356054
844628.054400001		299870787.613066
851075.596800001		300394695.001684
857523.139200001		300917673.612506
863970.6816000011		301440870.972176
870418.2240000011		301965438.923637
876865.7664000011		302492074.877091
883313.3088000012		303021375.860088
889760.8512000012		303554069.311954
896208.3936000012		304056844.308559
902655.9360000013		304583639.569028
909103.4784000013		305165375.408336
915551.0208000013		305715346.309355
921998.5632000014		305918444.319917
928446.1056000014		306479123.157138
934893.6480000014		307039222.980860
941341.1904000015		307227578.165703
947788.7328000015		307781440.047553
954236.2752000015		308331696.896021
960683.8176000016		308505636.655614
967131.3600000016		309049168.347317
973578.9024000017		309589802.833700
980026.4448000017		309751196.082241
986473.9872000017		310286756.595242
992921.5296000018		310435153.302632
999369.0720000018		310960946.374403
1005816.6144000018		311487702.004087
1012264.1568000019		311627816.083604
1018711.6992000019		312138620.178541
1025159.2416000019		312271769.457272
1031606.784000002		312793085.744634
1038054.326400002		313313655.365122
1044501.868800002		313440097.818513
1050949.411200002		313959523.037035
1057396.953600002		314080642.997135
1063844.496000002		314599529.610692
1070292.0384000018		315118091.680644
1076739.5808000017		315234658.036302
1083187.1232000017		315753541.193632
1089634.6656000016		315865903.615176
1096082.2080000015		316385409.803765
1102529.7504000014		316898284.977984
1108977.2928000013		317009200.813914
1115424.8352000013		317531090.390956
1121872.3776000012		317640752.612910
1128319.920000001		318165997.211795
1134767.462400001		318276820.462142
1141215.004800001		318806525.552720
1147662.5472000008		319339195.127012
1154110.0896000008		319458717.559630
1160557.6320000007		320000142.937136
1167005.1744000006		320134631.328488
1173452.7168000005		320698691.242505
1179900.2592000004		320851904.291770
1186347.8016000004		321002227.758866
1192795.3440000003		321568282.624655
1199242.8864000002		321709848.501317
1205690.4288		322270995.342599
1212137.9712		322405485.281552
1218585.5136		322970036.765584
1225033.0559999999		323101171.846773
1231480.5983999998		323665291.156883
1237928.1407999997		323792428.130082
1244375.6831999996		324351469.147912
1250823.2255999995		324469788.363025
1257270.7679999995		325029629.428496
1263718.3103999994		325149584.122221
1270165.8527999993		325714221.710075
1276613.3951999992		325830562.235128
1283060.9375999991		326395407.282611
1289508.479999999		326508086.203819
1295956.022399999		327073099.293907
1302403.564799999		327180471.121757
1308851.1071999988		327745904.755700
1315298.6495999987		327851635.271347
1321746.1919999986		328417539.885517
1328193.7343999986		328520006.343839
1334641.2767999985		329086359.435302
1341088.8191999984		329185679.972995
1347536.3615999983		329752981.968847
1353983.9039999982		329849785.308823
1360431.4463999982		330418267.736223
1366878.988799998		330513047.261811
1373326.531199998		331083175.170811
1379774.073599998		331176721.409956
1386221.6159999978		331749315.769986
1392669.1583999977		331843509.350140
1399116.7007999977		332419678.782807
1405564.2431999976		332516641.100770
1412011.7855999975		332596976.645538
1418459.3279999974		333203836.757155
1424906.8703999973		333295136.968027
1431354.4127999973		333914727.374662
1437801.9551999972		334004109.105740
1444249.497599997		334091038.168687
1450697.039999997		334713234.704853
1457144.582399997		334798248.771193
1463592.1247999968		335420509.622999
1470039.6671999968		335503307.647091
1476487.2095999967		336121139.007084
1482934.7519999966		336198726.008551
1489382.2943999965		336272280.733125
1495829.8367999964		336893992.358245
1502277.3791999964		336968960.797673
1508724.9215999963		337593436.184532
1515172.4639999962		337664761.445708
1521620.006399996		337722812.880075
1528067.548799996		338345725.602415
1534515.091199996		338400790.046095
1540962.6335999959		339023886.883760
1547410.1759999958		339075895.391160
1553857.7183999957		339699319.190576
1560305.2607999956		339748473.915304
1566752.8031999955		339793541.980253
1573200.3455999955		340418516.376451
1579647.8879999954		340460753.109228
1586095.4303999953		341086171.886152
1592542.9727999952		341125718.264665
1598990.5151999951		341751611.719216
1605438.057599995		341788638.486548
1611885.599999995		341822107.159523
1618333.142399995		342450216.656815
1624780.6847999948		342481399.139797
1631228.2271999947		343110117.374925
1637675.7695999946		343140428.424533
1644123.3119999946		343771418.686650
1650570.8543999945		343823103.813333
1657018.3967999944		343875564.293424
1663465.9391999943		344534330.139610
1669913.4815999942		344585477.268841
1676361.0239999942		344633720.154478
1682808.566399994		345294223.449689
1689256.108799994		345340829.992763
1695703.651199994		345384357.023818
1702151.1935999938		346045696.832285
1708598.7359999937		346083204.464561
1715046.2783999937		346119542.057269
1721493.8207999936		346780939.295741
1727941.3631999935		346817121.706822
1734388.9055999934		347481276.417304
1740836.4479999933		347517027.127754
1747283.9903999933		347549579.618144
1753731.5327999932		348215398.580602
1760179.075199993		348246196.158140
1766626.617599993		348273542.411031
1773074.159999993		348941144.608042
1779521.7023999928		348967164.888157
1785969.2447999928		348989902.418517
1792416.7871999927		349659518.919495
1798864.3295999926		349680604.818951
1805311.8719999925		349698236.725500
1811759.4143999924		350369576.734336
1818206.9567999924		350385335.690379
1824654.4991999923		351056448.875321
1831102.0415999922		351061314.598998
1837549.583999992		351062243.469922
1843997.126399992		351732492.440989
1850444.668799992		351730998.823146
1856892.2111999919		351726622.732150
1863339.7535999918		352404936.145978
1869787.2959999917		352401621.331734
1876234.8383999916		353082022.980044
1882682.3807999915		353088489.841574
1889129.9231999915		353092524.842172
1895577.4655999914		353093931.527524
1902025.0079999913		353788114.055149
1908472.5503999912		353788802.101098
1914920.0927999911		353786746.336854
1921367.635199991		354482654.321612
1927815.177599991		354479887.985037
1934262.719999991		354473365.526912
1940710.2623999908		355168725.916229
1947157.8047999907		355160888.962788
1953605.3471999906		355149998.889968
1960052.8895999906		355848594.557259
1966500.4319999905		355838078.285730
1972947.9743999904		355824614.651831
1979395.5167999903		356525858.720959
1985843.0591999902		356511579.302940
1992290.6015999902		356494249.472416
1998738.14399999		356473916.242365
2005185.68639999		357179131.305226
2011633.22879999		357157862.061050
2018080.7711999898		357124813.466417
2024528.3135999897		358200150.791736
2030975.8559999897		358172270.563785
2037423.3983999896		357942997.440959
2043870.9407999895		358851983.771908
2050318.4831999894		358621058.343313
2056766.0255999893		358517501.370462
2063213.5679999893		359302698.044947
2069661.1103999892		359348647.870748
2076108.652799989		359147795.730385
2082556.195199989		360035127.117736
2089003.737599989		359832337.239020
2095451.2799999889		359896614.098520
2101898.822399989		360756827.021236
2108346.364799989		360575293.321870
2114793.907199989		360589708.621545
2121241.449599989		360567235.734537
2127688.9919999894		361266364.253808
2134136.5343999895		361242722.742881
2140584.0767999897		361146206.999891
2147031.61919999		361093358.020850
2153479.16159999		361819067.853401
2159926.70399999		361742688.701941
2166374.2463999903		361675012.615257
2172821.7887999904		362411289.598908
2179269.3311999906		362354062.623308
2185716.8735999907		362258842.246189
2192164.415999991		362183711.608303
2198611.958399991		362924178.430324
2205059.500799991		362849067.831717
2211507.0431999913		362753725.011865
2217954.5855999915		362660992.271842
2224402.1279999916		363420882.699937
2230849.670399992		363321548.653181
2237297.212799992		363230522.132907
2243744.755199992		363977522.056309
2250192.2975999922		363885655.021901
2256639.8399999924		363782431.453801
2263087.3823999926		363680479.671128
2269534.9247999927		364442552.040548
2275982.467199993		364342304.298103
2282430.009599993		364241265.095410
2288877.551999993		364996265.986189
2295325.0943999933		364893093.123571
2301772.6367999935		364782013.978808
2308220.1791999936		364668368.779786
2314667.7215999938		365420813.115781
2321115.263999994		365304240.716817
2327562.806399994		365184890.981242
2334010.348799994		365927530.316085
2340457.8911999944		365777410.632868
2346905.4335999945		365668147.310180
2353352.9759999947		365530382.351014
2359800.518399995		365390900.003032
2366248.060799995		366114929.892322
2372695.603199995		365971668.347455
2379143.1455999953		365826504.343163
2385590.6879999954		365677490.576675
2392038.2303999956		366384047.182371
2398485.7727999957		366230852.126851
2404933.315199996		366075366.864803
2411380.857599996		365915663.287790
2417828.399999996		366598063.055071
2424275.9423999963		366429705.759467
2430723.4847999965		366255658.635241
2437171.0271999966		366076736.787539
2443618.569599997		365893819.479180
2450066.111999997		366544073.821939
2456513.654399997		366355064.822468
2462961.1967999972		366162069.077427
2469408.7391999974		365967997.910843
2475856.2815999975		366589738.760260
2482303.8239999977		366388267.537197
2488751.366399998		366181885.258087
2495198.908799998		365970497.469852
2501646.451199998		365753928.689760
2508093.9935999983		366327783.885064
2514541.5359999985		366102360.693769
2520989.0783999986		365871843.565561
2527436.6207999988		365636208.187396
2533884.163199999		366162563.048638
2540331.705599999		365917827.587767
2546779.247999999		365667934.769383
2553226.7903999994		365412879.501840
2559674.3327999995		364967593.743862
2566121.8751999997		365628424.693318
2572569.4176		365359875.267508
2579016.96		365082202.122172
2585464.5024		364807937.703769
2591912.0448000003		364524632.524761
2598359.5872000004		364956691.215877
2604807.1296000006		364671244.277317
2611254.6720000007		364382475.219383
2617702.214400001		364085307.266232
2624149.756800001		363780484.541336
2630597.299200001		363285449.117915
2637044.8416000013		363896518.540480
2643492.3840000015		363585834.741932
2649939.9264000016		363271326.099748
2656387.468800002		362769885.505557
2662835.011200002		362614261.526862
2669282.553600002		362285555.862493
2675730.096000002		362533263.610125
2682177.6384000024		362201637.103405
2688625.1808000025		362032580.590862
2695072.7232000027		361691874.262577
2701520.265600003		361266811.088874
2707967.808000003		360923431.710196
2714415.350400003		361416276.507490
2720862.8928000033		360991163.797741
2727310.4352000034		360644097.353662
2733757.9776000036		360374903.906501
2740205.5200000037		360022639.966778
2746653.062400004		359625478.878056
2753100.604800004		359987857.589135
2759548.147200004		359713087.945890
2765995.6896000043		359316446.950904
2772443.2320000045		358955817.371475
2778890.7744000047		358591893.487920
2785338.316800005		358069471.683984
2791785.859200005		358627327.717937
2798233.401600005		358090742.697206
2804680.9440000053		357813354.411861
2811128.4864000054		357545111.826381
2817576.0288000056		357111955.109585
2824023.5712000057		356761782.748523
2830471.113600006		357150038.769625
2836918.656000006		356791210.450665
2843366.198400006		356406778.893714
2849813.7408000063		356015004.068317
2856261.2832000065		355649309.404441
2862708.8256000066		355246811.414013
2869156.368000007		355651804.167018
2875603.910400007		355263707.175759
2882051.452800007		354890427.546186
2888498.995200007		354484378.924567
2894946.5376000074		354089835.061729
2901394.0800000075		353693785.254482
2907841.6224000077		354123460.225979
2914289.164800008		353730588.931167
2920736.707200008		353336153.443772
2927184.249600008		352939330.770545
2933631.7920000083		352550507.217632
2940079.3344000084		352047154.490198
2946526.8768000086		351743558.282785
2952974.4192000087		352187672.784975
2959421.961600009		351801680.693072
2965869.504000009		351403878.321918
2972317.046400009		350998906.263187
2978764.5888000093		350337494.916471
